config_id,R_C_over_R_A,coupling_C,C_offset,projection_mode,projection_description,sigma_AC,sigma_BC,C_cell_count,C_cell_width,resolved_case_count,resolution_valid,clock_error,clock_valid,closure_valid,decomposition_valid,AB_dominant_valid,pair_sign_crossing,max_c_bias_ratio_to_f_AB,max_c_asymmetry_ratio_to_f_AB,f_ABC_common_mode_ratio,fit_valid_native,fit_valid_pair_tau_ABC,fit_valid_c_bias,fit_valid_c_asymmetry,fit_valid_common_mode_direct_control,alpha_native_AB_tau_ABC,alpha_pair_tau_ABC,alpha_pair_tau_AB,alpha_pair_tau_AC,alpha_pair_tau_BC,alpha_c_bias_tau_ABC,alpha_c_asymmetry_tau_ABC,alpha_common_mode_direct_control_tau_ABC,alpha_class_native_AB_tau_ABC,alpha_class_pair_tau_ABC,alpha_class_pair_tau_AB,alpha_class_pair_tau_AC,alpha_class_pair_tau_BC,alpha_class_c_bias_tau_ABC,alpha_class_c_asymmetry_tau_ABC,alpha_class_common_mode_direct_control_tau_ABC,tau_AB_alpha_delta_from_tau_ABC,tau_AC_alpha_delta_from_tau_ABC,tau_BC_alpha_delta_from_tau_ABC,log_rmse_pair_tau_ABC,inverse_term_injected,inverse_square_term_injected
Rc2_eps0.02_off0.08_c_opposes_ab,2.0,0.02,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.03325,True,True,True,False,False,0.4583662361046586,0.036669298888372705,0.04,True,True,True,True,True,-1.0000000000000002,-1.2434795909437906,-1.7589086834489531,-1.2434795909437903,-1.2434795909437908,-0.0,2.817745784343684e-16,-1.0223663298601071,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051626,2.220446049250313e-16,-2.220446049250313e-16,0.1381164199396775,False,False
Rc2_eps0.02_off0.08_c_assists_ab,2.0,0.02,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.03325,True,True,True,False,False,0.4583662361046586,0.036669298888372705,0.04,True,True,True,True,True,-1.0000000000000002,-0.8865220447193076,-1.4019511372244697,-0.8865220447193073,-0.8865220447193071,-0.0,2.817745784343684e-16,-0.789780204105986,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051621,3.3306690738754696e-16,5.551115123125783e-16,0.037373567779834554,False,False
Rc2_eps0.02_off0.08_a_opposes_b_assists,2.0,0.02,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.03325,True,True,True,False,False,0.036669298888372705,0.4583662361046586,0.04,True,True,True,True,True,-1.0000000000000002,-1.0358770289472319,-1.5513061214523947,-1.0358770289472323,-1.0358770289472323,2.817745784343684e-16,-0.0,-0.8956294883902198,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051628,-4.440892098500626e-16,-4.440892098500626e-16,0.05903039520129943,False,False
Rc2_eps0.02_off0.08_a_assists_b_opposes,2.0,0.02,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.03325,True,True,True,False,False,0.036669298888372705,0.4583662361046586,0.04,True,True,True,True,True,-1.0000000000000002,-1.0093463756522838,-1.5247754681574466,-1.0093463756522838,-1.0093463756522845,2.817745784343684e-16,-0.0,-0.877653325170144,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051628,0.0,-6.661338147750939e-16,0.052259231770931225,False,False
Rc2_eps0.05_off-0.08_c_opposes_ab,2.0,0.05,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,True,1.1459155902616465,0.09167324722093172,0.1,True,True,True,True,True,-1.0000000000000002,-1.7366275769902926,-2.2520566694954547,-1.7366275769902928,-1.7366275769902926,-2.817745784343684e-16,-0.0,-1.022366329860107,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051621,-2.220446049250313e-16,0.0,0.3234326572751903,False,False
Rc2_eps0.05_off-0.08_c_assists_ab,2.0,0.05,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,1.1459155902616465,0.09167324722093172,0.1,True,True,True,True,True,-1.0000000000000002,-0.750504922118705,-1.2659340146238676,-0.7505049221187049,-0.750504922118705,-2.817745784343684e-16,-0.0,-0.6073256191493871,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051626,1.1102230246251565e-16,0.0,0.04755745079597151,False,False
Rc2_eps0.05_off-0.08_a_opposes_b_assists,2.0,0.05,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.09167324722093172,1.1459155902616465,0.1,True,True,True,True,True,-1.0000000000000002,-0.990666224604616,-1.5060953171097786,-0.9906662246046162,-0.9906662246046163,-0.0,-2.817745784343684e-16,-0.7360896180556138,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051627,-2.220446049250313e-16,-3.3306690738754696e-16,0.04814141943968627,False,False
Rc2_eps0.05_off-0.08_a_assists_b_opposes,2.0,0.05,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.09167324722093172,1.1459155902616465,0.1,True,True,True,True,True,-1.0000000000000002,-1.0571436431186194,-1.5725727356237817,-1.0571436431186196,-1.0571436431186196,-0.0,-2.817745784343684e-16,-0.7656281126842971,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051623,-2.220446049250313e-16,-2.220446049250313e-16,0.06515101011718354,False,False
Rc2_eps0.05_off0_c_opposes_ab,2.0,0.05,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,True,1.1459155902616465,0.0,0.1,True,True,True,False,True,-1.0000000000000002,-1.7366275769902926,-2.2520566694954547,-1.7366275769902926,-1.7366275769902926,-2.817745784343684e-16,0.0,-1.022366329860107,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.5154290925051621,0.0,0.0,0.3234326572751903,False,False
Rc2_eps0.05_off0_c_assists_ab,2.0,0.05,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,1.1459155902616465,0.0,0.1,True,True,True,False,True,-1.0000000000000002,-0.750504922118705,-1.2659340146238676,-0.750504922118705,-0.750504922118705,-2.817745784343684e-16,0.0,-0.6073256191493871,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,unfit,other,-0.5154290925051626,0.0,0.0,0.04755745079597151,False,False
Rc2_eps0.05_off0_a_opposes_b_assists,2.0,0.05,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.0,1.1459155902616465,0.1,True,True,False,True,True,-1.0000000000000002,-1.022366329860107,-1.5377954223652694,-1.022366329860107,-1.022366329860107,0.0,-2.817745784343684e-16,-0.750504922118705,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.5154290925051626,0.0,0.0,0.055454645484460774,False,False
Rc2_eps0.05_off0_a_assists_b_opposes,2.0,0.05,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.0,1.1459155902616465,0.1,True,True,False,True,True,-1.0000000000000002,-1.022366329860107,-1.5377954223652694,-1.022366329860107,-1.022366329860107,0.0,-2.817745784343684e-16,-0.750504922118705,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.5154290925051626,0.0,0.0,0.055454645484460774,False,False
Rc2_eps0.05_off0.08_c_opposes_ab,2.0,0.05,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,True,1.1459155902616465,0.09167324722093172,0.1,True,True,True,True,True,-1.0000000000000002,-1.7366275769902926,-2.2520566694954547,-1.7366275769902926,-1.7366275769902928,-2.817745784343684e-16,-0.0,-1.022366329860107,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051621,0.0,-2.220446049250313e-16,0.3234326572751903,False,False
Rc2_eps0.05_off0.08_c_assists_ab,2.0,0.05,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,1.1459155902616465,0.09167324722093172,0.1,True,True,True,True,True,-1.0000000000000002,-0.750504922118705,-1.2659340146238676,-0.750504922118705,-0.7505049221187049,-2.817745784343684e-16,-0.0,-0.6073256191493871,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051626,0.0,1.1102230246251565e-16,0.04755745079597151,False,False
Rc2_eps0.05_off0.08_a_opposes_b_assists,2.0,0.05,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.09167324722093172,1.1459155902616465,0.1,True,True,True,True,True,-1.0000000000000002,-1.0571436431186194,-1.5725727356237817,-1.0571436431186196,-1.0571436431186196,-0.0,-2.817745784343684e-16,-0.7656281126842971,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051623,-2.220446049250313e-16,-2.220446049250313e-16,0.06515101011718354,False,False
Rc2_eps0.05_off0.08_a_assists_b_opposes,2.0,0.05,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.036250000000000004,True,True,True,False,False,0.09167324722093172,1.1459155902616465,0.1,True,True,True,True,True,-1.0000000000000002,-0.990666224604616,-1.5060953171097786,-0.9906662246046163,-0.9906662246046162,-0.0,-2.817745784343684e-16,-0.7360896180556138,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051627,-3.3306690738754696e-16,-2.220446049250313e-16,0.04814141943968627,False,False
Rc2_eps0.1_off-0.08_c_opposes_ab,2.0,0.1,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,True,2.291831180523293,0.18334649444186343,0.2,True,True,True,True,True,-1.0,-1.1426821308995792,-1.658111223404742,-1.1426821308995787,-1.1426821308995792,-2.113309338257763e-16,5.635491568687368e-16,-1.022366329860107,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051628,4.440892098500626e-16,0.0,0.6799346707097053,False,False
Rc2_eps0.1_off-0.08_c_assists_ab,2.0,0.1,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,2.291831180523293,0.18334649444186343,0.2,True,True,True,True,True,-1.0,-0.607325619149387,-1.12275471165455,-0.6073256191493871,-0.6073256191493871,-2.113309338257763e-16,5.635491568687368e-16,-0.44811712183460656,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.515429092505163,-1.1102230246251565e-16,-1.1102230246251565e-16,0.06073644583838324,False,False
Rc2_eps0.1_off-0.08_a_opposes_b_assists,2.0,0.1,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.18334649444186343,2.291831180523293,0.2,True,True,True,True,True,-1.0,-0.9615679707247391,-1.4769970632299019,-0.9615679707247391,-0.9615679707247391,5.635491568687368e-16,-2.113309338257763e-16,-0.5899801123320559,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051628,0.0,0.0,0.042947699002767764,False,False
Rc2_eps0.1_off-0.08_a_assists_b_opposes,2.0,0.1,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.18334649444186343,2.291831180523293,0.2,True,True,True,True,True,-1.0,-1.0956202193431122,-1.6110493118482752,-1.0956202193431128,-1.0956202193431128,5.635491568687368e-16,-2.113309338257763e-16,-0.6258829555846989,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.515429092505163,-6.661338147750939e-16,-6.661338147750939e-16,0.07758126678058941,False,False
Rc2_eps0.1_off0_c_opposes_ab,2.0,0.1,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,True,2.291831180523293,0.0,0.2,True,True,True,False,True,-1.0,-1.1426821308995794,-1.658111223404742,-1.1426821308995794,-1.1426821308995794,-2.113309338257763e-16,0.0,-1.022366329860107,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.5154290925051626,0.0,0.0,0.6799346707097055,False,False
Rc2_eps0.1_off0_c_assists_ab,2.0,0.1,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,2.291831180523293,0.0,0.2,True,True,True,False,True,-1.0,-0.607325619149387,-1.12275471165455,-0.607325619149387,-0.607325619149387,-2.113309338257763e-16,0.0,-0.44811712183460656,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,unfit,other,-0.515429092505163,0.0,0.0,0.06073644583838324,False,False
Rc2_eps0.1_off0_a_opposes_b_assists,2.0,0.1,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.0,2.291831180523293,0.2,True,True,False,True,True,-1.0,-1.022366329860107,-1.5377954223652694,-1.022366329860107,-1.022366329860107,0.0,-2.113309338257763e-16,-0.607325619149387,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.5154290925051626,0.0,0.0,0.05545464548446083,False,False
Rc2_eps0.1_off0_a_assists_b_opposes,2.0,0.1,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.0,2.291831180523293,0.2,True,True,False,True,True,-1.0,-1.022366329860107,-1.5377954223652694,-1.022366329860107,-1.022366329860107,0.0,-2.113309338257763e-16,-0.607325619149387,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,other,-0.5154290925051626,0.0,0.0,0.05545464548446083,False,False
Rc2_eps0.1_off0.08_c_opposes_ab,2.0,0.1,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,True,2.291831180523293,0.18334649444186343,0.2,True,True,True,True,True,-1.0,-1.1426821308995792,-1.658111223404742,-1.1426821308995792,-1.1426821308995787,-2.113309338257763e-16,5.635491568687368e-16,-1.022366329860107,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.5154290925051628,0.0,4.440892098500626e-16,0.6799346707097053,False,False
Rc2_eps0.1_off0.08_c_assists_ab,2.0,0.1,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,2.291831180523293,0.18334649444186343,0.2,True,True,True,True,True,-1.0,-0.607325619149387,-1.12275471165455,-0.6073256191493871,-0.6073256191493871,-2.113309338257763e-16,5.635491568687368e-16,-0.44811712183460656,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,other,other,constant_like_alpha0,constant_like_alpha0,other,-0.515429092505163,-1.1102230246251565e-16,-1.1102230246251565e-16,0.06073644583838324,False,False
Rc2_eps0.1_off0.08_a_opposes_b_assists,2.0,0.1,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.18334649444186343,2.291831180523293,0.2,True,True,True,True,True,-1.0,-1.0956202193431122,-1.6110493118482752,-1.0956202193431128,-1.0956202193431128,5.635491568687368e-16,-2.113309338257763e-16,-0.6258829555846989,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.515429092505163,-6.661338147750939e-16,-6.661338147750939e-16,0.07758126678058941,False,False
Rc2_eps0.1_off0.08_a_assists_b_opposes,2.0,0.1,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,192,0.032724923474893676,5,True,0.04125,True,True,True,False,False,0.18334649444186343,2.291831180523293,0.2,True,True,True,True,True,-1.0,-0.9615679707247391,-1.4769970632299019,-0.9615679707247391,-0.9615679707247391,5.635491568687368e-16,-2.113309338257763e-16,-0.5899801123320559,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.5154290925051628,0.0,0.0,0.042947699002767764,False,False
Rc4_eps0.005_off-0.08_c_opposes_ab,4.0,0.005,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.04583662361046588,0.02,True,True,True,True,True,-1.0000000000000002,-1.1965833406826887,-1.5761139495599168,-1.1965833406826891,-1.1965833406826893,5.642930356401804e-16,-9.40488392733634e-16,-0.9803816642822679,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772281,-4.440892098500626e-16,-6.661338147750939e-16,0.13727674628026465,False,False
Rc4_eps0.005_off-0.08_c_assists_ab,4.0,0.005,-0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.04583662361046588,0.02,True,True,True,True,True,-1.0000000000000002,-0.8611023093670189,-1.2406329182442468,-0.8611023093670191,-0.8611023093670187,5.642930356401804e-16,-9.40488392733634e-16,-0.7783033729138341,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,-2.220446049250313e-16,2.220446049250313e-16,0.06860279840893793,False,False
Rc4_eps0.005_off-0.08_a_opposes_b_assists,4.0,0.005,-0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.04583662361046588,0.5729577951308232,0.02,True,True,True,True,True,-1.0000000000000002,-0.9686926294760414,-1.3482232383532695,-0.9686926294760415,-0.9686926294760414,-9.40488392733634e-16,5.642930356401804e-16,-0.85346720035893,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772281,-1.1102230246251565e-16,0.0,0.028135627278047158,False,False
Rc4_eps0.005_off-0.08_a_assists_b_opposes,4.0,0.005,-0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.04583662361046588,0.5729577951308232,0.02,True,True,True,True,True,-1.0000000000000002,-0.9925888838848078,-1.3721194927620357,-0.9925888838848081,-0.992588883884808,-9.40488392733634e-16,5.642930356401804e-16,-0.8689564091174881,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772279,-3.3306690738754696e-16,-2.220446049250313e-16,0.024072389580405463,False,False
Rc4_eps0.005_off0_c_opposes_ab,4.0,0.005,0.0,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.0,0.02,True,True,True,False,True,-1.0000000000000002,-1.1965833406826887,-1.5761139495599168,-1.1965833406826887,-1.1965833406826887,5.642930356401804e-16,0.0,-0.9803816642822679,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,unfit,proportional_like_alpha_minus1,-0.3795306088772281,0.0,0.0,0.13727674628026465,False,False
Rc4_eps0.005_off0_c_assists_ab,4.0,0.005,0.0,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.0,0.02,True,True,True,False,True,-1.0000000000000002,-0.8611023093670189,-1.2406329182442468,-0.8611023093670189,-0.8611023093670189,5.642930356401804e-16,0.0,-0.7783033729138341,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,unfit,other,-0.3795306088772279,0.0,0.0,0.06860279840893793,False,False
Rc4_eps0.005_off0_a_opposes_b_assists,4.0,0.005,0.0,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.0,0.5729577951308232,0.02,True,True,False,True,True,-1.0000000000000002,-0.9803816642822679,-1.3599122731594964,-0.9803816642822679,-0.9803816642822679,0.0,5.642930356401804e-16,-0.8611023093670189,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,proportional_like_alpha_minus1,-0.37953060887722845,0.0,0.0,0.025450360266004644,False,False
Rc4_eps0.005_off0_a_assists_b_opposes,4.0,0.005,0.0,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.0,0.5729577951308232,0.02,True,True,False,True,True,-1.0000000000000002,-0.9803816642822679,-1.3599122731594964,-0.9803816642822679,-0.9803816642822679,0.0,5.642930356401804e-16,-0.8611023093670189,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,unfit,constant_like_alpha0,proportional_like_alpha_minus1,-0.37953060887722845,0.0,0.0,0.025450360266004644,False,False
Rc4_eps0.005_off0.08_c_opposes_ab,4.0,0.005,0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.04583662361046588,0.02,True,True,True,True,True,-1.0000000000000002,-1.1965833406826887,-1.5761139495599168,-1.1965833406826893,-1.1965833406826891,5.642930356401804e-16,-9.40488392733634e-16,-0.9803816642822679,proportional_like_alpha_minus1,other,other,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772281,-6.661338147750939e-16,-4.440892098500626e-16,0.13727674628026465,False,False
Rc4_eps0.005_off0.08_c_assists_ab,4.0,0.005,0.08,c_assists_ab,f_AC and f_BC assist the AB-closing local directions.,1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.5729577951308232,0.04583662361046588,0.02,True,True,True,True,True,-1.0000000000000002,-0.8611023093670189,-1.2406329182442468,-0.8611023093670187,-0.8611023093670191,5.642930356401804e-16,-9.40488392733634e-16,-0.7783033729138341,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,other,-0.3795306088772279,2.220446049250313e-16,-2.220446049250313e-16,0.06860279840893793,False,False
Rc4_eps0.005_off0.08_a_opposes_b_assists,4.0,0.005,0.08,a_opposes_b_assists,C relation opposes A-side and assists B-side.,-1.0,1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.04583662361046588,0.5729577951308232,0.02,True,True,True,True,True,-1.0000000000000002,-0.9925888838848078,-1.3721194927620357,-0.992588883884808,-0.9925888838848081,-9.40488392733634e-16,5.642930356401804e-16,-0.8689564091174881,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772279,-2.220446049250313e-16,-3.3306690738754696e-16,0.024072389580405463,False,False
Rc4_eps0.005_off0.08_a_assists_b_opposes,4.0,0.005,0.08,a_assists_b_opposes,C relation assists A-side and opposes B-side.,1.0,-1.0,384,0.016362461737446838,6,True,0.016625,True,True,True,False,False,0.04583662361046588,0.5729577951308232,0.02,True,True,True,True,True,-1.0000000000000002,-0.9686926294760414,-1.3482232383532695,-0.9686926294760414,-0.9686926294760415,-9.40488392733634e-16,5.642930356401804e-16,-0.85346720035893,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.3795306088772281,0.0,-1.1102230246251565e-16,0.028135627278047158,False,False
Rc4_eps0.01_off-0.08_c_opposes_ab,4.0,0.01,-0.08,c_opposes_ab,f_AC and f_BC oppose the AB-closing local directions.,-1.0,-1.0,384,0.016362461737446838,6,True,0.017625000000000002,True,True,True,False,True,1.1459155902616465,0.09167324722093176,0.04,True,True,True,True,True,-1.0,-1.4744348684544664,-1.853965477331694,-1.4744348684544664,-1.4744348684544664,-4.70244196366817e-16,-5.642930356401804e-16,-0.9803816642822683,proportional_like_alpha_minus1,other,area_like_alpha_minus2,other,other,constant_like_alpha0,constant_like_alpha0,proportional_like_alpha_minus1,-0.37953060887722767,0.0,0.0,0.31288759917555947,False,False
